departamento,año,codigo_establecimiento,codigo_departamento,codigo_distrito,distrito,codigo_zona,zona,codigo_barrio_localidad,localidad,codigo_institucion,institucion,sector,anho_cod_geo,primer_grado_hombre,primer_grado_mujer,segundo_grado_hombre,segundo_grado_mujer,tercer_grado_hombre,tercer_grado_mujer,cuarto_grado_hombre,cuarto_grado_mujer,quinto_grado_hombre,quinto_grado_mujer,sexto_grado_hombre,sexto_grado_mujer,septimo_grado_hombre,septimo_grado_mujer,octavo_grado_hombre,octavo_grado_mujer,noveno_grado_hombre,noveno_grado_mujer,total_matriculados_hombre,total_matriculados_mujer
Cordillera,2020,312008,3,12,Mbocayaty del Yhaguy,2,Rural,4971,COLONIA ESPERANZA,2553,ESCUELA BÁSICA N° 375 JUAN GREGORIO OLMEDO,Oficial,,2,3,4,3,2,3,0,3,2,0,3,0,2,9,2,8,3,2,20,31
Cordillera,2020,312010,3,12,Mbocayaty del Yhaguy,2,Rural,4972,PIRAY,2555,ESCUELA BÁSICA N° 714 JUAN ESTANISLAO GIMÉNEZ,Oficial,,6,4,2,3,1,6,1,4,3,6,8,1,0,0,0,0,0,0,21,24
Cordillera,2020,312026,3,12,Mbocayaty del Yhaguy,2,Rural,4967,RIO NEGRO ENSENADA,2558,COLEGIO NACIONAL RÍO NEGRO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,4,3,12,10
Cordillera,2020,312005,3,12,Mbocayaty del Yhaguy,2,Rural,4967,RIO NEGRO ENSENADA,2550,ESCUELA BÁSICA N° 587 MARÍA AUXILIADORA,Oficial,,3,3,2,2,0,1,5,3,1,0,3,1,0,0,0,0,0,0,14,10
Cordillera,2020,312009,3,12,Mbocayaty del Yhaguy,2,Rural,4973,RIO NEGRO POTRERO,2554,ESCUELA BÁSICA N° 833 DOCTOR PEDRO P. PEÑA,Oficial,,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,4,3
Cordillera,2020,312003,3,12,Mbocayaty del Yhaguy,2,Rural,4976,RIO NEGRO SANTA LUCIA,2548,ESCUELA BÁSICA N° 160 NATIVIDAD SANABRIA DE WATTIEZ,Oficial,,0,4,1,1,1,2,2,1,1,2,0,1,0,0,0,0,0,0,5,11
Cordillera,2020,312002,3,12,Mbocayaty del Yhaguy,2,Rural,4969,SAN ANTONIO,2547,ESCUELA BÁSICA N° 255 HEROES DEL CHACO,Oficial,,10,13,7,9,12,11,13,16,15,15,9,7,8,9,6,3,10,2,90,85
Cordillera,2020,312011,3,12,Mbocayaty del Yhaguy,2,Rural,4974,SAN BLAS,2556,COLEGIO NACIONAL SAN BLAS,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,7,1,5,12,14
Cordillera,2020,312004,3,12,Mbocayaty del Yhaguy,2,Rural,4974,SAN BLAS,2549,ESCUELA BÁSICA N° 565 PROFESORA ELUIDINA MENDOZA DE FRETES,Oficial,,2,2,0,1,0,5,3,4,4,2,1,4,0,0,0,0,0,0,10,18
Cordillera,2020,312007,3,12,Mbocayaty del Yhaguy,2,Rural,4968,SAN MARCOS,2552,ESCUELA BÁSICA N° 715 SAN MARCOS,Oficial,,1,0,1,2,3,1,3,1,2,1,2,0,0,0,0,0,0,0,12,5
Cordillera,2020,313005,3,13,Nueva Colombia,2,Rural,49461,BOQUERON TRES REYES,2564,ESCUELA BÁSICA N° 14281 NIÑO JESÚS,Oficial,,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3
Cordillera,2020,313004,3,13,Nueva Colombia,2,Rural,4983,INGLES KUE,2563,ESCUELA BÁSICA N° 866 EMILIANO R. FERNÁNDEZ,Oficial,,3,1,5,5,2,5,4,7,3,8,4,4,7,2,5,4,3,3,36,39
Cordillera,2020,313007,3,13,Nueva Colombia,2,Rural,4978,ISLA ALTA,2566,ESCUELA BÁSICA N° 7986 CRISTO REY,Oficial,,4,3,6,6,2,7,3,2,6,6,9,3,0,0,0,0,0,0,30,27
Cordillera,2020,313006,3,13,Nueva Colombia,2,Rural,4980,KIRAYTY,2565,ESCUELA BÁSICA N° 865 SEÑOR ALBERTO FERREIRA GUERRERO,Oficial,,16,2,10,6,7,7,5,16,5,11,6,7,7,13,11,6,12,5,79,73
Cordillera,2020,313020,3,13,Nueva Colombia,1,Urbana,4977,SAN MIGUEL,2561,COLEGIO NACIONAL NUEVA COLOMBIA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,12,2,11,6,12,5,35,13
Cordillera,2020,313001,3,13,Nueva Colombia,1,Urbana,4977,SAN MIGUEL,2560,ESCUELA BÁSICA N° 324 JHON F. KENNEDY,Oficial,,14,10,16,14,11,12,6,12,9,13,18,15,13,7,10,9,7,10,104,102
Cordillera,2020,313003,3,13,Nueva Colombia,2,Rural,4979,SIRATY,2562,ESCUELA BÁSICA N° 1027 DEFENSORES DEL CHACO,Oficial,,3,1,3,1,2,1,1,3,3,2,2,0,0,0,0,0,0,0,14,8
Cordillera,2020,314040,3,14,Piribebuy,2,Rural,49469,CAPILLA KUE,5902,COLEGIO NACIONAL ROSA RAMONA ALMADA DE RIVAS,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,4,9,11
Cordillera,2020,314040,3,14,Piribebuy,2,Rural,49469,CAPILLA KUE,5888,ESCUELA BÁSICA N° 212 VALENTINA VILLAGRA,Oficial,,15,10,11,14,14,9,11,7,15,10,12,6,7,11,5,10,9,6,99,83
Cordillera,2020,314020,3,14,Piribebuy,2,Rural,4989,CAÑADA,2589,ESCUELA BÁSICA N° 5091 CABO 1° LEANDRO RAMÍREZ,Oficial,,2,7,1,3,4,4,5,1,3,4,4,0,0,0,0,0,0,0,19,19
Cordillera,2020,314004,3,14,Piribebuy,1,Urbana,5004,CENTRO,2573,ESCUELA BÁSICA N° 1082 SANTO DOMINGO,Privado Subvencionado,,18,20,14,17,14,17,22,11,23,17,12,19,17,23,13,20,20,13,153,157
Cordillera,2020,314003,3,14,Piribebuy,1,Urbana,5004,CENTRO,2572,ESCUELA BÁSICA N° 46 MAESTRO FERMÍN LÓPEZ,Oficial,,34,35,28,34,30,29,26,24,26,23,28,20,20,19,24,12,17,18,233,214
Cordillera,2020,314047,3,14,Piribebuy,2,Rural,4993,CHOLOLO,6096,ESCUELA BÁSICA N° 1559 DON MARCELO CRISTALDO,Oficial,,2,1,1,4,1,2,5,2,6,0,2,3,0,0,0,0,0,0,17,12
Cordillera,2020,901018,3,14,Piribebuy,2,Rural,5009,CHOLOLO GUASU,5893,ESCUELA BÁSICA N° 5362 SAN JOSÉ,Oficial,,4,3,2,7,2,5,6,2,1,4,3,3,4,4,3,8,3,0,28,36
Cordillera,2020,314012,3,14,Piribebuy,2,Rural,4987,COLONIA PIRARETA,2581,ESCUELA BÁSICA N° 158 COMANDANTE PEDRO PABLO CABALLERO,Oficial,,1,3,4,2,7,6,2,2,5,2,3,5,7,5,6,5,1,6,36,36
Cordillera,2020,314010,3,14,Piribebuy,2,Rural,4999,CORDILLERA,2579,ESCUELA BÁSICA N° 423 JUSTA PASTORA OJEDA,Oficial,,16,5,5,12,10,4,4,7,10,7,9,7,11,6,15,13,11,12,91,73
Cordillera,2020,314014,3,14,Piribebuy,2,Rural,4997,GUASU ROKAI,2583,ESCUELA BÁSICA N° 2237 PADRE ERNESTO PÉREZ ACOSTA,Oficial,,7,4,3,7,8,5,5,5,2,3,7,5,5,9,5,4,6,3,48,45
Cordillera,2020,314021,3,14,Piribebuy,2,Rural,4997,GUASU ROKAI,2590,ESCUELA BÁSICA N° 380 PADRES UNIDOS,Oficial,,15,10,10,11,9,8,8,5,7,9,8,3,13,11,4,8,13,18,87,83
Cordillera,2020,314017,3,14,Piribebuy,2,Rural,4994,ITA GUYRA,2586,ESCUELA BÁSICA N° 2236 NATALIO CANO,Oficial,,5,7,5,4,5,10,5,7,8,9,7,5,12,3,9,5,7,4,63,54
Cordillera,2020,314039,3,14,Piribebuy,2,Rural,4990,ITA MOROTI,6098,COLEGIO NACIONAL CNEL. JOSÉ BLAS SERVÍN RAMÍREZ,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,8,10,14,26,30
Cordillera,2020,314043,3,14,Piribebuy,2,Rural,4990,ITA MOROTI,6095,ESCUELA BÁSICA N° 5090 GENERAL DE DIVISIÓN (S.R.) MARCIAL SAMANIEGO,Oficial,,1,3,2,4,0,5,5,0,2,1,4,1,0,0,0,0,0,0,14,14
Cordillera,2020,314039,3,14,Piribebuy,2,Rural,4990,ITA MOROTI,6097,ESCUELA BÁSICA N° 688 DEFENSORES DE PIRIBEBUY,Oficial,,5,2,7,5,4,3,3,3,8,6,4,3,0,0,0,0,0,0,31,22
Cordillera,2020,314041,3,14,Piribebuy,2,Rural,5010,ITA MOROTI GUASU,6099,ESCUELA BÁSICA N° 6915 DEFENSORES DE PIRIBEBUY,Oficial,,0,2,1,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,4,6
Cordillera,2020,314023,3,14,Piribebuy,2,Rural,4991,ITA YVU,2592,ESCUELA BÁSICA N° 5087 SANTA LIBRADA,Oficial,,2,3,0,2,3,4,1,1,2,0,3,1,0,0,0,0,0,0,11,11
Cordillera,2020,314038,3,14,Piribebuy,2,Rural,4986,JAKAREY,15276,ESCUELA BÁSICA N° 6680 SAN BALTAZAR,Oficial,,3,3,3,4,2,5,4,5,4,3,1,5,6,4,2,6,0,0,25,35
Cordillera,2020,314062,3,14,Piribebuy,2,Rural,4986,JAKAREY,16493,ESCUELA BÁSICA N° 7726 SAN ROQUE,Oficial,,3,3,3,3,7,2,7,6,6,2,4,7,0,0,0,0,0,0,30,23
Cordillera,2020,314016,3,14,Piribebuy,2,Rural,4986,JAKAREY,2585,ESCUELA BÁSICA N° 836 PROFESORA MARÍA MATILDE ACOSTA DE CHAPARRO,Oficial,,3,4,5,1,3,5,4,2,5,1,4,4,3,5,3,3,3,6,33,31
Cordillera,2020,314008,3,14,Piribebuy,2,Rural,5006,JATAITY,2577,ESCUELA BÁSICA N° 5094 HÉROES DE YATAITY,Oficial,,0,0,4,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,8,4
Cordillera,2020,314005,3,14,Piribebuy,1,Urbana,4995,MARIA AUXILIADORA,2574,COLEGIO NACIONAL PIRIBEBUY,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,38,36,26,31,44,41,108,108
Cordillera,2020,314024,3,14,Piribebuy,1,Urbana,4995,MARIA AUXILIADORA,2593,ESCUELA BÁSICA N° 5088 MARÍA AUXILIADORA,Oficial,,7,8,4,5,5,7,8,3,4,4,2,2,0,0,0,0,0,0,30,29
Cordillera,2020,314015,3,14,Piribebuy,2,Rural,5003,MARISCAL LOPEZ,2584,ESCUELA BÁSICA N° 5092 MARÍA MAGDALENA RUÍZ DÍAZ   DE FARIÑA,Oficial,,3,2,1,2,1,6,0,3,4,1,0,1,0,0,0,0,0,0,9,15
Cordillera,2020,314044,3,14,Piribebuy,2,Rural,4988,NARANJO,5890,ESCUELA BÁSICA N° 494 BIENVENIDO GUERREÑO,Oficial,,6,4,1,5,1,5,2,1,4,1,2,6,8,8,5,8,12,6,41,44
Cordillera,2020,314042,3,14,Piribebuy,2,Rural,4988,NARANJO,5891,ESCUELA BÁSICA N° 5089 NUESTRA SEÑORA DE LA ASUNCIÓN,Oficial,,4,4,6,7,3,6,5,5,2,6,2,4,0,0,0,0,0,0,22,32
Cordillera,2020,314048,3,14,Piribebuy,2,Rural,5005,OJOPOI,6094,ESCUELA BÁSICA N° 1740 DEFENSORES DEL CHACO,Oficial,,10,3,8,7,8,5,6,5,8,4,4,7,4,11,9,5,6,4,63,51
Cordillera,2020,314009,3,14,Piribebuy,2,Rural,5008,PASITO,2578,ESCUELA BÁSICA N° 424 JUAN RAMÓN CABRAL,Oficial,,1,2,2,5,4,3,4,1,3,2,1,1,0,0,0,0,0,0,15,14
Cordillera,2020,314013,3,14,Piribebuy,2,Rural,4998,PASO HU,2582,ESCUELA BÁSICA N° 968 TENIENTE PRIMERO FIDENCIO PÉREZ,Oficial,,2,2,3,1,4,1,4,3,1,0,1,2,0,0,0,0,0,0,15,9
Cordillera,2020,314011,3,14,Piribebuy,2,Rural,5001,PRESIDENTE FRANCO,2580,ESCUELA BÁSICA N° 2238 PROFESOR JOSÉ DANIEL BURGOS,Oficial,,4,4,6,4,2,3,6,5,6,2,2,6,9,2,4,2,2,3,41,31
Cordillera,2020,314006,3,14,Piribebuy,1,Urbana,5002,SAN BLAS,2598,COLEGIO NACIONAL SAN BLAS,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,12,13,10,23,13,17,35,53
Cordillera,2020,314006,3,14,Piribebuy,1,Urbana,5002,SAN BLAS,2575,ESCUELA BÁSICA N° 371 CABO 1° LISANDRO CABRAL,Oficial,,22,16,26,12,15,22,18,16,21,19,19,18,12,5,20,8,17,10,170,126
Cordillera,2020,314001,3,14,Piribebuy,1,Urbana,4996,SANTA  ANA,2570,ESCUELA BÁSICA N° 259 PROFESORA LIMPIA CONCEPCIÓN PÉREZ,Oficial,,20,20,10,12,16,9,18,8,17,9,13,4,10,8,6,5,8,10,118,85
Cordillera,2020,314018,3,14,Piribebuy,2,Rural,4992,TAPE GUASU,2587,ESCUELA BÁSICA N° 493 VIRGINIA AYALA DE GONZÁLEZ,Oficial,,7,2,3,4,3,3,2,3,5,3,1,2,0,0,0,0,0,0,21,17
Cordillera,2020,314002,3,14,Piribebuy,1,Urbana,5007,VIRGEN DEL ROSARIO,2571,ESCUELA BÁSICA N° 2961 VIRGEN DEL ROSARIO,Oficial,,42,27,28,32,25,23,26,20,30,25,28,18,24,15,11,19,18,15,232,194
Cordillera,2020,314019,3,14,Piribebuy,2,Rural,5000,YKUA PORA,2588,ESCUELA BÁSICA N° 690 LA RESIDENTA,Oficial,,2,4,1,1,3,4,1,2,4,1,2,1,0,0,0,0,0,0,13,13
Cordillera,2020,906010,3,14,Piribebuy,2,Rural,4985,YPA'U,6090,ESCUELA BÁSICA N° 676 DOÑA MARÍA C. D. P. VIUDA DE CÁCERES,Oficial,,2,5,5,3,2,3,2,4,6,1,7,4,3,5,5,4,7,11,39,40
Cordillera,2020,316001,3,16,San Bernardino,1,Urbana,5014,CASCO HISTORICO,2617,ESCUELA BÁSICA N° 1202 GENERAL BERNARDINO CABALLERO,Privado Subvencionado,,23,12,14,10,10,12,9,12,6,12,11,7,8,4,5,9,6,6,92,84
Cordillera,2020,316005,3,16,San Bernardino,1,Urbana,5014,CASCO HISTORICO,2621,ESCUELA BÁSICA N° 39 JUAN H. PESTALOZZI,Oficial,,29,27,18,20,19,23,15,16,18,30,21,19,17,18,15,15,16,13,168,181
Cordillera,2020,316008,3,16,San Bernardino,2,Rural,5019,CIERVO KUA,2624,ESCUELA BÁSICA N° 723 PROFESORA ELVIRA REGÚNEGA DE BALBUENA,Oficial,,10,7,12,4,7,6,7,3,5,10,4,5,6,4,10,4,3,4,64,47
Cordillera,2020,316020,3,16,San Bernardino,1,Urbana,5016,COUNTRY CLUB SOL DE VERANO,12855,ESCUELA BÁSICA N° 7125 MILNER BUEY CATALDO,Oficial,,2,2,5,3,2,3,3,2,8,1,3,2,2,3,2,5,1,1,28,22
Cordillera,2020,1703748,3,16,San Bernardino,1,Urbana,5021,CRISTOBAL COLON,2618,COLEGIO NACIONAL DON LEONARDO RODOLFO SALCEDO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,20,17,13,40,46
Cordillera,2020,316002,3,16,San Bernardino,1,Urbana,5021,CRISTOBAL COLON,2619,ESCUELA BÁSICA N° 724 CRISTÓBAL COLÓN,Oficial,,13,10,23,15,18,23,15,16,19,12,20,12,0,0,0,0,0,0,108,88
Cordillera,2020,316010,3,16,San Bernardino,2,Rural,5023,HERIBERTA MATIAUDA,2626,ESCUELA BÁSICA N° 3900 PROFESOR DOCTOR SIGFRIDO GROSS BROWN,Oficial,,5,2,2,4,4,8,2,1,2,2,4,3,0,0,0,0,0,0,19,20
Cordillera,2020,316011,3,16,San Bernardino,2,Rural,5020,PIRAYU-I,2632,COLEGIO NACIONAL ADELA SPERATTI,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,8,6,8,21,22
Cordillera,2020,316011,3,16,San Bernardino,2,Rural,5020,PIRAYU-I,2627,ESCUELA BÁSICA N° 200 ADELA SPERATTI,Oficial,,14,9,7,12,11,12,18,12,19,8,10,4,0,0,0,0,0,0,79,57
Cordillera,2020,316012,3,16,San Bernardino,1,Urbana,5015,SAN MIGUEL,2628,ESCUELA BÁSICA N° 3899 MÁXIMO JIMÉNEZ HERNAEZ,Oficial,,5,5,5,13,10,10,5,6,14,10,5,6,4,6,3,7,4,6,55,69
Cordillera,2020,316023,3,16,San Bernardino,1,Urbana,5012,YBY ANGUY SEGUNDA,2633,COLEGIO TÉCNICO SAN BERNARDINO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,12,10,4,36,27
Cordillera,2020,316009,3,16,San Bernardino,2,Rural,49481,YVU,2625,ESCUELA BÁSICA N° 1555 RAMÓN I. CARDOZO,Oficial,,5,8,6,6,5,5,7,11,6,7,5,7,9,7,7,7,8,3,58,61
Cordillera,2020,316007,3,16,San Bernardino,2,Rural,5017,YVY ANGUY SEGUNDA,2623,ESCUELA BÁSICA N° 1556 DEFENSORES DEL CHACO,Oficial,,8,3,8,5,11,3,6,8,8,4,2,3,6,3,4,7,4,2,57,38
Cordillera,2020,320009,3,20,San José Obrero,2,Rural,5030,ALFONSO CENTRAL,2709,ESCUELA BÁSICA N° 873 SANTO DOMINGO DE GUZMÁN,Oficial,,0,1,0,1,3,0,1,2,2,1,1,2,0,0,0,0,0,0,7,7
Cordillera,2020,320003,3,20,San José Obrero,2,Rural,5027,LAS MERCEDES,2703,ESCUELA BÁSICA N° 3930 OFICIAL MAURICIO JOSÉ TROCHE,Oficial,,0,1,2,1,5,3,4,3,0,1,1,2,0,0,0,0,0,0,12,11
Cordillera,2020,320002,3,20,San José Obrero,1,Urbana,5031,LIBERTAD,2702,COLEGIO NACIONAL SAN JOSÉ OBRERO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,11,10,6,24,26
Cordillera,2020,320001,3,20,San José Obrero,1,Urbana,5031,LIBERTAD,2701,ESCUELA BÁSICA N° 1638 JOSÉ TURSI,Oficial,,9,5,8,4,4,4,4,5,7,9,2,3,0,0,0,0,0,0,34,30
Cordillera,2020,320005,3,20,San José Obrero,2,Rural,5024,SAN ANTONIO,2705,ESCUELA BÁSICA N° 1639 AMÉRICA UNIDA,Oficial,,2,2,2,1,3,3,2,1,3,2,4,3,3,2,0,2,7,5,26,21
Cordillera,2020,320011,3,20,San José Obrero,2,Rural,5028,SAN BLAS,10292,ESCUELA BÁSICA N° 7974 SAN BLAS,Oficial,,2,2,0,1,3,0,1,1,0,0,1,1,0,0,0,0,0,0,7,5
Cordillera,2020,320006,3,20,San José Obrero,2,Rural,5025,SAN PEDRO,2706,ESCUELA BÁSICA N° 3929 PORFIRIO CHAMORRO,Oficial,,2,0,4,0,2,0,3,1,0,1,1,0,0,0,0,0,0,0,12,2
Cordillera,2020,320008,3,20,San José Obrero,2,Rural,5029,TRANQUERA,2708,COLEGIO NACIONAL ALFONSO TRANQUERA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,6,6,4,18,14
Cordillera,2020,320004,3,20,San José Obrero,2,Rural,5029,TRANQUERA,2704,ESCUELA BÁSICA N° 331 ALFREDO JAVIER CHÁVEZ EUSQUIZA,Oficial,,4,2,5,4,4,2,2,4,3,4,1,5,0,0,0,0,0,0,19,21
Cordillera,2020,312018,3,17,Santa Elena,2,Rural,5040,COSTA ELENA,2791,ESCUELA BÁSICA N° 5987 JULIAN RIQUELME,Oficial,,1,1,0,3,6,2,2,0,4,3,2,3,0,0,0,0,0,0,15,12
Cordillera,2020,317004,3,17,Santa Elena,2,Rural,5039,MARIA AUXILIADORA,2637,ESCUELA BÁSICA N° 2254 MARÍA AUXILIADORA,Oficial,,2,0,1,1,2,1,3,1,1,2,1,1,4,0,2,0,0,3,16,9
Cordillera,2020,317013,3,17,Santa Elena,2,Rural,5037,PASO CABRAL,10291,ESCUELA BÁSICA N° 5986 LIC. LUIS MERCEDES FERNÁNDEZ GONZÁLEZ,Oficial,,3,2,4,2,1,2,2,3,3,4,2,2,6,4,4,3,4,1,29,23
Cordillera,2020,317005,3,17,Santa Elena,2,Rural,5036,PASO TRANQUERA,2638,ESCUELA BÁSICA N° 454 MANUEL DOMINGUEZ,Oficial,,2,1,2,4,1,0,2,2,1,2,4,2,0,0,0,0,0,0,12,11
Cordillera,2020,317001,3,17,Santa Elena,1,Urbana,5038,SAN ANTONIO,2634,ESCUELA BÁSICA N° 48 DOCTOR VÍCTOR BOETTNER,Oficial,,7,2,8,8,2,5,5,3,3,7,5,10,8,10,6,5,6,9,50,59
Cordillera,2020,317009,3,17,Santa Elena,2,Rural,5033,SAN ROQUE,2646,COLEGIO NACIONAL SAN ROQUE,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,4,9,3,21,12
Cordillera,2020,317009,3,17,Santa Elena,2,Rural,5033,SAN ROQUE,2642,ESCUELA BÁSICA N° 381 SAN ROQUE,Oficial,,5,3,8,2,7,5,4,9,5,2,2,5,0,0,0,0,0,0,31,26
Cordillera,2020,317003,3,17,Santa Elena,1,Urbana,5034,SANTA ELENA,2636,COLEGIO NACIONAL SANTA ELENA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,22,12,15,13,14,14,51,39
Cordillera,2020,317002,3,17,Santa Elena,1,Urbana,5034,SANTA ELENA,2635,ESCUELA BÁSICA N° 1087 PARROQUIAL  SANTA ELENA,Privado Subvencionado,,6,7,6,7,8,5,5,3,5,6,4,4,0,0,0,0,0,0,34,32
Cordillera,2020,317010,3,17,Santa Elena,2,Rural,5042,TOROPY LOMA,2643,ESCUELA BÁSICA N° 5103 MAESTRO LEON SEVERIANO CÁCERES,Oficial,,2,1,3,3,2,0,3,0,1,2,1,3,0,0,0,0,0,0,12,9
Cordillera,2020,317006,3,17,Santa Elena,2,Rural,5041,TOTOPY RUGUA,2639,ESCUELA BÁSICA N° 654 PBRO. VICTORINO TORRES LEIVA,Oficial,,2,1,1,4,1,2,1,1,0,0,2,1,0,0,0,0,0,0,7,9
Cordillera,2020,317012,3,17,Santa Elena,2,Rural,5035,YCUAPORA,10290,ESCUELA BÁSICA N° 6726 DIVINO NIÑO JESÚS,Oficial,,1,3,1,0,3,0,3,3,0,1,0,2,0,0,0,0,0,0,8,9
Cordillera,2020,318023,3,18,Tobatí,2,Rural,5055,21 DE JULIO,2669,COLEGIO NACIONAL 21 DE JULIO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,11,17,14,17,14,8,39,42
Cordillera,2020,318012,3,18,Tobatí,2,Rural,5055,21 DE JULIO,2673,COLEGIO NACIONAL SANTA ROSALÍA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,13,6,18,12,15,4,46,22
Cordillera,2020,318012,3,18,Tobatí,2,Rural,5055,21 DE JULIO,2658,ESCUELA BÁSICA N° 2232 TAKUATY,Oficial,,10,10,12,10,13,9,15,9,9,7,6,9,0,0,0,0,0,0,65,54
Cordillera,2020,318010,3,18,Tobatí,2,Rural,5055,21 DE JULIO,2656,ESCUELA BÁSICA N° 2233 AMISTAD,Oficial,,11,7,7,9,4,4,3,5,5,5,5,1,0,0,0,0,0,0,35,31
Cordillera,2020,318026,3,18,Tobatí,2,Rural,5055,21 DE JULIO,2672,ESCUELA BÁSICA N° 6717 SAN MIGUEL,Oficial,,3,12,9,6,5,5,7,6,4,8,12,4,0,0,0,0,0,0,40,41
Cordillera,2020,318014,3,18,Tobatí,2,Rural,5055,21 DE JULIO,2660,ESCUELA BÁSICA N° 692 DEFENSORES DEL CHACO,Oficial,,26,18,36,19,20,25,37,21,32,28,25,30,0,0,0,0,0,0,176,141
Cordillera,2020,318045,3,18,Tobatí,2,Rural,5055,21 DE JULIO,16095,ESCUELA BÁSICA N° 7551 PRESBITERO DOMINGO GUAIRARE,Oficial,,6,5,4,5,9,6,2,7,0,4,10,4,0,0,0,0,0,0,31,31
Cordillera,2020,318025,3,18,Tobatí,2,Rural,5065,APARYPY,2678,COLEGIO NACIONAL APARYPY,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,2,5,12,11
Cordillera,2020,318025,3,18,Tobatí,2,Rural,5065,APARYPY,2671,ESCUELA BÁSICA N° 1756 CAPITÁN PEDRO JUAN CABALLERO,Oficial,,5,2,1,3,2,4,3,1,1,6,7,1,0,0,0,0,0,0,19,17
Cordillera,2020,318011,3,18,Tobatí,2,Rural,5065,APARYPY,2657,ESCUELA BÁSICA N° 2231 DOLORES DE MIÑO,Oficial,,4,2,2,2,4,2,4,3,1,6,5,2,2,4,2,6,1,4,25,31
Cordillera,2020,318013,3,18,Tobatí,2,Rural,5056,COSTA ALEGRE,2659,ESCUELA BÁSICA N° 3907 JUAN ANTE VALLEJOS,Oficial,,5,6,12,6,12,5,7,5,5,5,7,4,8,4,5,8,4,5,65,48
Cordillera,2020,318032,3,18,Tobatí,2,Rural,5057,ENSENADA,2677,COLEGIO NACIONAL ENSENADA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,3,4,4,12,12
Cordillera,2020,318024,3,18,Tobatí,2,Rural,5057,ENSENADA,2670,ESCUELA BÁSICA N° 835 ENSENADA,Oficial,,6,0,2,2,3,4,2,7,2,7,3,3,0,0,0,0,0,0,18,23
Cordillera,2020,318021,3,18,Tobatí,2,Rural,5058,HU YVATY,2667,ESCUELA BÁSICA N° 3904 LUCIO FLORES GUANES,Oficial,,7,2,5,4,2,4,9,2,3,2,3,4,7,3,0,4,3,2,39,27
Cordillera,2020,318005,3,18,Tobatí,1,Urbana,5054,INMACULADA CONCEPCION,2651,COLEGIO NACIONAL DOMINGO MARTÍNEZ DE IRALA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,43,54,61,39,58,36,162,129
Cordillera,2020,318019,3,18,Tobatí,2,Rural,5064,ISLA FLORIDA,2665,ESCUELA BÁSICA N° 3908 FRAY FERNANDO CABALLERO,Oficial,,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1
Cordillera,2020,318017,3,18,Tobatí,2,Rural,5044,ISLA GUASU,2663,ESCUELA BÁSICA N° 3905 CELSO GERVACIO AYALA MACCHI,Oficial,,5,8,6,8,10,7,7,4,4,8,4,9,0,0,0,0,0,0,36,44
Cordillera,2020,318022,3,18,Tobatí,2,Rural,5046,LOMA VERDE,2668,ESCUELA BÁSICA N° 492 DON CARLOS ANTONIO LÓPEZ,Oficial,,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1
Cordillera,2020,318007,3,18,Tobatí,1,Urbana,5052,MARIA AUXILIADORA,2653,ESCUELA BÁSICA N° 491 MARÍA AUXILIADORA,Oficial,,19,25,22,13,28,13,21,18,20,10,6,12,13,5,2,3,0,0,131,99
Cordillera,2020,318018,3,18,Tobatí,2,Rural,5045,MOMPOX,2664,ESCUELA BÁSICA N° 3906 MAESTRA TELMA SALVIONI DE CABRIZA,Oficial,,4,10,10,6,6,5,7,4,8,6,5,4,13,8,6,9,5,6,64,58
Cordillera,2020,318020,3,18,Tobatí,2,Rural,5050,POTRERO,2666,ESCUELA BÁSICA N° 1757 SANTA ELENA,Oficial,,7,12,12,14,12,10,13,11,9,10,13,11,4,12,5,10,6,16,81,106
